Age,Workclass,Education,Marital-status,Race,Gender,Occupation
22,Private,HS-grad,Married-civ-spouse,White,Male,Craft-repair
63,Private,HS-grad,Divorced,White,Female,Craft-repair
36,Private,Bachelors,Married-civ-spouse,White,Male,Exec-managerial
56,Private,Bachelors,Married-civ-spouse,White,Male,Prof-specialty
43,State-gov,Prof-school,Married-civ-spouse,Black,Male,Prof-specialty
41,Private,Bachelors,Married-civ-spouse,White,Male,Tech-support
41,Private,HS-grad,Divorced,White,Female,Adm-clerical
36,Private,Bachelors,Divorced,White,Male,Prof-specialty
59,Private,Doctorate,Married-civ-spouse,White,Male,Prof-specialty
46,Local-gov,Assoc-acdm,Married-civ-spouse,White,Male,Exec-managerial
23,Private,Bachelors,Never-married,White,Female,Prof-specialty
46,Self-emp-not-inc,Some-college,Separated,White,Male,Prof-specialty
53,Private,Bachelors,Married-civ-spouse,White,Male,Adm-clerical
47,Private,HS-grad,Never-married,Amer-Indian-Eskimo,Male,Machine-op-inspct
46,Federal-gov,Masters,Never-married,White,Female,Prof-specialty
47,Private,HS-grad,Married-civ-spouse,White,Male,Craft-repair
29,Private,HS-grad,Married-civ-spouse,White,Male,Machine-op-inspct
32,Private,Assoc-voc,Divorced,White,Female,Exec-managerial
90,Private,HS-grad,Married-civ-spouse,White,Male,Machine-op-inspct
63,Private,Bachelors,Married-civ-spouse,White,Male,Craft-repair
23,Private,Assoc-voc,Never-married,Asian-Pac-Islander,Male,Prof-specialty
76,?,Bachelors,Married-civ-spouse,White,Male,?
23,Private,Assoc-voc,Never-married,White,Female,Adm-clerical
44,Private,Some-college,Married-civ-spouse,Other,Female,Adm-clerical
81,Self-emp-inc,10th,Married-civ-spouse,White,Female,Exec-managerial
17,Private,10th,Never-married,Black,Female,Other-service
56,Private,Assoc-voc,Married-civ-spouse,White,Male,Tech-support
58,Federal-gov,10th,Married-civ-spouse,White,Male,Craft-repair
45,Private,Bachelors,Married-civ-spouse,White,Male,Adm-clerical
25,Private,HS-grad,Married-civ-spouse,White,Male,Handlers-cleaners
36,Private,Bachelors,Married-civ-spouse,Asian-Pac-Islander,Female,Prof-specialty
32,Private,Assoc-voc,Married-civ-spouse,White,Female,Tech-support
25,Private,HS-grad,Never-married,White,Male,Other-service
29,Federal-gov,Some-college,Married-civ-spouse,White,Male,Adm-clerical
23,Private,HS-grad,Never-married,White,Male,Adm-clerical
41,Private,Masters,Married-civ-spouse,White,Male,Prof-specialty
48,State-gov,Bachelors,Married-civ-spouse,Black,Male,Exec-managerial
29,Private,HS-grad,Married-civ-spouse,White,Male,Transport-moving
27,?,Masters,Never-married,Asian-Pac-Islander,Male,?
55,Private,Some-college,Married-civ-spouse,White,Male,Craft-repair
30,Private,11th,Married-civ-spouse,Asian-Pac-Islander,Male,Handlers-cleaners
45,Private,Some-college,Widowed,Black,Female,Other-service
50,Private,HS-grad,Divorced,White,Male,Craft-repair
22,Private,HS-grad,Never-married,White,Male,Craft-repair
80,Local-gov,HS-grad,Widowed,Amer-Indian-Eskimo,Female,Other-service
30,Private,HS-grad,Married-civ-spouse,White,Male,Handlers-cleaners
20,Private,Some-college,Never-married,White,Female,Sales
29,Self-emp-not-inc,HS-grad,Married-civ-spouse,White,Male,Sales
56,Private,Some-college,Married-civ-spouse,White,Male,Machine-op-inspct
63,Private,Bachelors,Married-civ-spouse,White,Male,Adm-clerical
20,Private,HS-grad,Never-married,White,Male,Handlers-cleaners
38,State-gov,HS-grad,Married-civ-spouse,Black,Female,Adm-clerical
31,Private,HS-grad,Married-civ-spouse,White,Male,Craft-repair
21,Private,Some-college,Never-married,White,Male,Sales
47,Private,10th,Married-civ-spouse,White,Male,Machine-op-inspct
25,Local-gov,Bachelors,Never-married,Asian-Pac-Islander,Female,Tech-support
31,Private,Some-college,Separated,Black,Female,Adm-clerical
28,Private,HS-grad,Never-married,White,Female,Exec-managerial
38,Private,HS-grad,Married-civ-spouse,White,Male,Transport-moving
30,Local-gov,Bachelors,Married-civ-spouse,White,Male,Protective-serv
39,Self-emp-inc,HS-grad,Married-civ-spouse,White,Male,Exec-managerial
27,Private,Bachelors,Never-married,White,Female,Prof-specialty
26,Private,Some-college,Never-married,White,Female,Exec-managerial
47,Private,HS-grad,Never-married,White,Female,Adm-clerical
27,Self-emp-not-inc,HS-grad,Never-married,White,Male,Craft-repair
43,Private,Some-college,Married-civ-spouse,Other,Male,Protective-serv
32,Local-gov,Bachelors,Never-married,White,Male,Prof-specialty
20,Private,Some-college,Never-married,Asian-Pac-Islander,Male,Sales
21,Local-gov,12th,Never-married,Black,Female,Handlers-cleaners
32,Private,Assoc-voc,Never-married,White,Male,Prof-specialty
37,Private,Assoc-voc,Divorced,Black,Male,Machine-op-inspct
45,Private,HS-grad,Married-civ-spouse,Asian-Pac-Islander,Male,Craft-repair
37,Self-emp-inc,Assoc-acdm,Married-civ-spouse,White,Male,Sales
54,?,9th,Divorced,White,Female,?
24,Private,Bachelors,Never-married,White,Male,Prof-specialty
28,?,11th,Never-married,White,Male,?
23,Private,Some-college,Never-married,White,Male,Farming-fishing
54,?,HS-grad,Married-civ-spouse,White,Male,?
40,Private,HS-grad,Married-civ-spouse,White,Male,Machine-op-inspct
38,Private,Some-college,Married-civ-spouse,White,Male,Craft-repair
71,Private,10th,Married-civ-spouse,White,Male,Machine-op-inspct
51,Private,Some-college,Divorced,White,Female,Adm-clerical
52,Self-emp-not-inc,Some-college,Never-married,White,Male,Adm-clerical
30,Private,Bachelors,Never-married,White,Female,Sales
34,Private,HS-grad,Married-civ-spouse,White,Male,Craft-repair
38,Private,10th,Divorced,White,Female,Machine-op-inspct
43,Federal-gov,Assoc-voc,Never-married,White,Female,Prof-specialty
43,Private,11th,Never-married,White,Male,Transport-moving
36,Federal-gov,Some-college,Never-married,Black,Male,Exec-managerial
24,State-gov,Some-college,Never-married,White,Female,Adm-clerical
29,?,1st-4th,Never-married,Asian-Pac-Islander,Male,?
55,Private,10th,Married-civ-spouse,Black,Female,Other-service
51,Private,Masters,Married-civ-spouse,White,Male,Prof-specialty
43,Local-gov,HS-grad,Divorced,Amer-Indian-Eskimo,Female,Exec-managerial
28,Private,HS-grad,Divorced,White,Male,Protective-serv
54,Private,Assoc-acdm,Married-civ-spouse,White,Male,Sales
47,Private,Some-college,Married-civ-spouse,White,Male,Prof-specialty
47,Private,Bachelors,Married-civ-spouse,White,Male,Sales
47,Private,Some-college,Married-civ-spouse,White,Male,Other-service
38,Private,Some-college,Never-married,White,Female,Adm-clerical
60,Self-emp-not-inc,5th-6th,Married-civ-spouse,White,Male,Farming-fishing
19,Private,HS-grad,Never-married,Amer-Indian-Eskimo,Female,Sales
22,Private,Some-college,Never-married,Black,Female,Adm-clerical
55,Local-gov,Masters,Married-civ-spouse,White,Male,Prof-specialty
44,Private,Some-college,Separated,Black,Female,Sales
53,Self-emp-not-inc,1st-4th,Married-civ-spouse,White,Male,Exec-managerial
44,Local-gov,Masters,Married-civ-spouse,White,Female,Prof-specialty
28,Federal-gov,Bachelors,Never-married,White,Male,Protective-serv
30,Local-gov,Some-college,Never-married,Black,Female,Transport-moving
39,Local-gov,HS-grad,Never-married,Amer-Indian-Eskimo,Female,Exec-managerial
43,State-gov,HS-grad,Divorced,White,Female,Exec-managerial
24,Private,Bachelors,Never-married,White,Female,Sales
27,Local-gov,Assoc-voc,Never-married,White,Male,Protective-serv
64,Self-emp-not-inc,5th-6th,Married-civ-spouse,White,Male,Farming-fishing
41,Local-gov,Some-college,Married-civ-spouse,White,Male,Farming-fishing
28,Private,HS-grad,Never-married,White,Male,Transport-moving
61,Private,HS-grad,Married-civ-spouse,White,Male,Prof-specialty
27,Private,11th,Divorced,White,Female,Machine-op-inspct
49,Private,Some-college,Divorced,White,Female,Adm-clerical
20,Private,Some-college,Married-civ-spouse,White,Male,Craft-repair
41,Private,Bachelors,Never-married,White,Female,Prof-specialty
28,Local-gov,HS-grad,Married-civ-spouse,White,Male,Craft-repair
36,Private,HS-grad,Divorced,White,Male,Machine-op-inspct
44,Self-emp-not-inc,Bachelors,Divorced,White,Male,Craft-repair
51,Private,Bachelors,Married-civ-spouse,White,Female,Adm-clerical
40,Private,Some-college,Divorced,Black,Female,Prof-specialty
19,Private,HS-grad,Never-married,White,Female,Craft-repair
54,Private,Some-college,Married-civ-spouse,White,Female,Prof-specialty
55,Self-emp-not-inc,HS-grad,Divorced,White,Male,Craft-repair
57,Private,Assoc-voc,Widowed,White,Female,Prof-specialty
29,Private,Some-college,Separated,White,Female,Priv-house-serv
51,Private,HS-grad,Divorced,White,Female,Sales
44,Private,HS-grad,Divorced,White,Male,Other-service
35,Local-gov,Assoc-voc,Married-civ-spouse,White,Male,Protective-serv
40,Private,HS-grad,Divorced,White,Male,Transport-moving
46,Private,7th-8th,Separated,White,Female,Other-service
25,Private,Some-college,Married-civ-spouse,White,Male,Craft-repair
33,Private,Bachelors,Never-married,White,Male,Prof-specialty
32,Private,Some-college,Never-married,White,Female,Machine-op-inspct
22,Private,HS-grad,Never-married,White,Female,Tech-support
39,Private,Some-college,Married-civ-spouse,Asian-Pac-Islander,Female,Sales
18,Self-emp-not-inc,HS-grad,Never-married,Asian-Pac-Islander,Male,Farming-fishing
43,Private,HS-grad,Divorced,Black,Female,Adm-clerical
46,Private,HS-grad,Never-married,White,Male,Tech-support
63,Private,Some-college,Married-civ-spouse,White,Male,Sales
40,?,Some-college,Married-civ-spouse,White,Male,?
59,Private,Bachelors,Married-civ-spouse,White,Male,Exec-managerial
40,Local-gov,Masters,Never-married,White,Female,Prof-specialty
23,Private,HS-grad,Never-married,White,Male,Other-service
64,?,HS-grad,Married-civ-spouse,White,Male,?
36,Private,Assoc-voc,Married-civ-spouse,White,Male,Sales
48,Private,HS-grad,Divorced,White,Female,Machine-op-inspct
43,Private,Some-college,Married-civ-spouse,White,Female,Prof-specialty
18,Private,10th,Never-married,White,Female,Other-service
17,Private,11th,Never-married,White,Male,Craft-repair
36,Private,Prof-school,Married-civ-spouse,White,Male,Prof-specialty
53,Private,HS-grad,Married-civ-spouse,White,Male,Machine-op-inspct
36,State-gov,Some-college,Divorced,White,Female,Exec-managerial
20,Private,HS-grad,Never-married,White,Male,Handlers-cleaners
22,Private,Bachelors,Never-married,White,Female,Sales
34,Private,Bachelors,Married-civ-spouse,White,Male,Prof-specialty
39,Private,11th,Divorced,White,Male,Other-service
57,Private,Some-college,Widowed,White,Female,Other-service
30,Private,10th,Divorced,White,Female,Other-service
37,Private,Prof-school,Married-civ-spouse,White,Male,Prof-specialty
51,Private,HS-grad,Married-civ-spouse,White,Male,Machine-op-inspct
38,Private,HS-grad,Never-married,White,Male,Transport-moving
34,Private,HS-grad,Never-married,White,Female,Exec-managerial
47,Federal-gov,HS-grad,Married-spouse-absent,Black,Female,Adm-clerical
28,Self-emp-not-inc,HS-grad,Married-civ-spouse,White,Male,Farming-fishing
25,Private,10th,Never-married,White,Male,Other-service
25,Private,Some-college,Never-married,White,Female,Exec-managerial
50,Private,Masters,Married-civ-spouse,White,Male,Exec-managerial
50,Private,HS-grad,Married-civ-spouse,White,Male,Craft-repair
43,Private,Bachelors,Married-civ-spouse,White,Male,Craft-repair
27,Private,HS-grad,Never-married,White,Male,Transport-moving
32,Private,HS-grad,Married-civ-spouse,White,Male,Craft-repair
44,Private,10th,Never-married,White,Male,Farming-fishing
19,Private,HS-grad,Never-married,Black,Female,Sales
53,Self-emp-inc,Some-college,Widowed,White,Male,Exec-managerial
21,Private,HS-grad,Never-married,White,Male,Protective-serv
26,Private,HS-grad,Never-married,White,Male,Transport-moving
68,Private,HS-grad,Married-civ-spouse,White,Male,Transport-moving
31,Private,Some-college,Married-civ-spouse,White,Male,Sales
32,Private,Bachelors,Never-married,White,Male,Exec-managerial
33,Private,Masters,Never-married,White,Male,Adm-clerical
49,?,HS-grad,Never-married,Black,Male,?
24,Private,11th,Married-civ-spouse,White,Male,Craft-repair
30,Private,HS-grad,Married-civ-spouse,White,Male,Sales
49,Private,HS-grad,Married-civ-spouse,White,Male,Craft-repair
18,Private,11th,Never-married,Black,Male,Handlers-cleaners
30,State-gov,Some-college,Never-married,White,Female,Adm-clerical
51,Private,HS-grad,Married-civ-spouse,White,Male,Craft-repair
52,Private,Some-college,Married-civ-spouse,White,Male,Prof-specialty
52,Private,HS-grad,Divorced,White,Male,Other-service
23,Local-gov,HS-grad,Never-married,Black,Male,Other-service
23,Self-emp-not-inc,10th,Never-married,White,Male,Craft-repair
36,Private,HS-grad,Married-civ-spouse,White,Male,Machine-op-inspct
19,Private,11th,Never-married,White,Male,Craft-repair
53,Self-emp-not-inc,HS-grad,Married-civ-spouse,White,Male,Craft-repair
17,Private,11th,Never-married,White,Male,Handlers-cleaners
69,Private,HS-grad,Widowed,White,Female,Handlers-cleaners
46,Local-gov,Bachelors,Divorced,White,Female,Prof-specialty
33,Private,HS-grad,Separated,White,Male,Tech-support
40,Private,Some-college,Married-civ-spouse,White,Male,Machine-op-inspct
56,Private,Some-college,Married-civ-spouse,White,Male,Transport-moving
29,Local-gov,Masters,Married-civ-spouse,White,Male,Prof-specialty
41,Private,Some-college,Divorced,White,Female,Adm-clerical
22,Private,HS-grad,Married-civ-spouse,White,Male,Sales
28,Private,7th-8th,Married-civ-spouse,White,Male,Craft-repair
31,Private,Bachelors,Married-civ-spouse,White,Male,Craft-repair
35,Private,Bachelors,Never-married,White,Female,Prof-specialty
38,Private,Some-college,Married-civ-spouse,Black,Male,Machine-op-inspct
17,Private,10th,Never-married,White,Female,Other-service
39,Private,10th,Married-civ-spouse,White,Male,Craft-repair
27,Self-emp-not-inc,Some-college,Never-married,Black,Male,Other-service
50,Private,HS-grad,Never-married,White,Female,Adm-clerical
56,Local-gov,HS-grad,Married-civ-spouse,White,Male,Transport-moving
80,Self-emp-not-inc,HS-grad,Married-civ-spouse,White,Male,Farming-fishing
38,Self-emp-not-inc,Some-college,Married-civ-spouse,White,Female,Farming-fishing
52,State-gov,HS-grad,Married-civ-spouse,Black,Male,Protective-serv
26,Local-gov,Bachelors,Never-married,Black,Male,Prof-specialty
43,Private,HS-grad,Divorced,Asian-Pac-Islander,Female,Other-service
45,Private,Bachelors,Never-married,White,Female,Exec-managerial
41,Self-emp-inc,Assoc-voc,Married-civ-spouse,Black,Male,Exec-managerial
30,Private,Assoc-acdm,Divorced,White,Female,Adm-clerical
24,Private,Some-college,Married-civ-spouse,White,Male,Craft-repair
43,Local-gov,Some-college,Divorced,White,Female,Other-service
44,Private,Bachelors,Married-civ-spouse,White,Male,Exec-managerial
54,Private,HS-grad,Divorced,Black,Male,Transport-moving
23,Private,Bachelors,Never-married,White,Female,Prof-specialty
33,Self-emp-not-inc,HS-grad,Married-civ-spouse,White,Male,Sales
18,Private,11th,Never-married,White,Male,Other-service
38,Private,Some-college,Separated,White,Female,Prof-specialty
41,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,White,Male,Farming-fishing
22,?,12th,Never-married,White,Male,?
66,Self-emp-inc,7th-8th,Married-civ-spouse,White,Male,Craft-repair
70,?,HS-grad,Married-civ-spouse,White,Male,?
58,Self-emp-not-inc,10th,Married-civ-spouse,White,Female,Craft-repair
60,Self-emp-not-inc,Masters,Divorced,White,Female,Prof-specialty
24,Local-gov,10th,Never-married,Black,Male,Craft-repair
61,Private,11th,Divorced,White,Female,Other-service
35,Local-gov,Bachelors,Married-civ-spouse,White,Male,Craft-repair
19,Private,Some-college,Never-married,White,Female,Prof-specialty
52,Private,HS-grad,Never-married,Black,Female,Adm-clerical
38,Self-emp-not-inc,Bachelors,Married-civ-spouse,White,Male,Sales
39,Self-emp-not-inc,HS-grad,Married-civ-spouse,White,Male,Sales
33,Self-emp-not-inc,Bachelors,Married-civ-spouse,White,Male,Craft-repair
52,Private,HS-grad,Divorced,White,Female,Adm-clerical
41,Private,HS-grad,Separated,White,Female,Machine-op-inspct
37,Private,Some-college,Married-civ-spouse,White,Male,Sales
38,Local-gov,Bachelors,Married-civ-spouse,White,Male,Prof-specialty
27,Private,Some-college,Never-married,White,Female,Exec-managerial
38,Private,Masters,Never-married,White,Female,Adm-clerical
38,Self-emp-not-inc,Bachelors,Married-civ-spouse,Asian-Pac-Islander,Male,Prof-specialty
49,Self-emp-not-inc,HS-grad,Married-civ-spouse,White,Male,Tech-support
38,Private,Bachelors,Never-married,White,Male,Sales
22,Private,HS-grad,Never-married,White,Male,Machine-op-inspct
40,Federal-gov,Assoc-acdm,Married-civ-spouse,White,Male,Prof-specialty
20,Private,HS-grad,Married-civ-spouse,White,Male,Craft-repair
34,Federal-gov,Doctorate,Never-married,White,Female,Prof-specialty
24,Private,Masters,Never-married,White,Male,Adm-clerical
58,Federal-gov,Bachelors,Separated,White,Male,Prof-specialty
24,Private,Some-college,Never-married,White,Female,Adm-clerical
43,Private,HS-grad,Never-married,White,Male,Craft-repair
38,Private,HS-grad,Never-married,White,Female,Exec-managerial
42,Private,HS-grad,Married-civ-spouse,White,Male,Craft-repair
27,Private,Some-college,Married-civ-spouse,White,Male,Machine-op-inspct
18,Private,10th,Never-married,White,Female,Sales
37,Private,HS-grad,Never-married,Amer-Indian-Eskimo,Male,Craft-repair
48,Private,HS-grad,Divorced,White,Male,Transport-moving
40,Private,7th-8th,Separated,White,Female,Other-service
50,Self-emp-inc,Bachelors,Married-civ-spouse,Asian-Pac-Islander,Male,Exec-managerial
57,Private,HS-grad,Separated,Amer-Indian-Eskimo,Female,Sales
36,Local-gov,Some-college,Married-civ-spouse,White,Male,Protective-serv
41,Private,HS-grad,Married-civ-spouse,White,Male,Farming-fishing
90,Private,7th-8th,Married-civ-spouse,White,Male,Machine-op-inspct
